SERIE;FECHA DE MUESTRA;HI;DGA;ACE
30N14081602;14/04/2025;1.214285714;1.3;1
30N14081603;14/04/2025;1.214285714;1.3;1
5337PA196-02;14/04/2025;1.214285714;1.3;1
5337PA196-03;14/04/2025;1.214285714;1.3;1
5337PA196-04;14/04/2025;1.214285714;1.3;1
5337PA196-05;14/04/2025;1.214285714;1.3;1
5337PA196-06;14/04/2025;1;;1
6620 500;14/04/2025;1.214285714;1.3;1
6620 501;14/04/2025;1;1;1
6620 502;14/04/2025;1;;1
6620 503;14/04/2025;1;1;1
750005-01;14/04/2025;1.642857143;1.9;1
750006-01;14/04/2025;1;;1
750019-01;14/04/2025;1.321428571;1.45;1
760026-01;14/04/2025;1.428571429;1.6;1
760045-01;14/04/2025;1.214285714;1.3;1
760046-01;14/04/2025;1.214285714;1.3;1
760047-01;14/04/2025;1.214285714;1.3;1
770003-01;14/04/2025;1.285714286;1.4;1
770021-01;14/04/2025;1.214285714;1.3;1
770023-01;14/04/2025;1.214285714;1.3;1
770027-01;14/04/2025;1.214285714;1.3;1
770028-01;14/04/2025;1.295918367;1.3;1.285714286
B607398;14/04/2025;1;1;1
B608156;14/04/2025;1.103896104;1;1.363636364
B611544;14/04/2025;1;;1
B611545;14/04/2025;1;1;1
B615152;14/04/2025;1;1;1
B615153;14/04/2025;1;1;1
B93033;14/04/2025;1;1;1
D518290;14/04/2025;1;;1
D518291;14/04/2025;1.214285714;1.3;1
D518292;14/04/2025;1.214285714;1.3;1
D518293;14/04/2025;1.214285714;1.3;1
D518294;14/04/2025;1;;1
D518295;14/04/2025;1;;1
HST15082-1-1;14/04/2025;1.207792208;1;1.727272727
HST15082-1-2;14/04/2025;1.285714286;1;2
HST15082-1-3;14/04/2025;1.207792208;1;1.727272727
L-10228;14/04/2025;1.75;2.05;1
L-10802;14/04/2025;1.3;;1.3
L-10803;14/04/2025;1;;1
L-30108;14/04/2025;1;1;1
L-30155;14/04/2025;1;1;1
L-30157;14/04/2025;1;1;1
L-30158;14/04/2025;1.272108844;1;1.952380952
L-30229;14/04/2025;1.986394558;2;1.952380952
L-30230;14/04/2025;1;1;1
L-30249;14/04/2025;1;;1
L-30300;14/04/2025;1.5;1.5;
L-30306;14/04/2025;1;;1
L-30307;14/04/2025;1;;1
L-30330;14/04/2025;3.19047619;;3.19047619
L-30406;14/04/2025;1.233766234;1;1.818181818
L-30436;14/04/2025;1.25974026;1;1.909090909
L-30442;14/04/2025;1.103896104;1;1.363636364
L-30443;14/04/2025;1.081632653;1;1.285714286
L-30477;14/04/2025;1;1;1
L-30493;14/04/2025;1;1;1
L-30506;14/04/2025;1;1;1
L-30507;14/04/2025;1;1;1
LP-000471;14/04/2025;1.857142857;;1.857142857
LP-000472;14/04/2025;1;;1
LP-000473;14/04/2025;1.24025974;1.3;1.090909091
LP-000474;14/04/2025;1.266233766;1.3;1.181818182
LP-000475;14/04/2025;1.266233766;1.3;1.181818182
LP-000476;14/04/2025;1.5;1.3;2
LP-000584;14/04/2025;1.103896104;1;1.363636364
LP-000598;14/04/2025;1.103896104;1;1.363636364
P185848;14/04/2025;1;1;1
P186248;14/04/2025;1.214285714;1.3;1
P186249;14/04/2025;1.214285714;1.3;1
P186250;14/04/2025;1.214285714;1.3;1
P186254;14/04/2025;1;;1
P186255;14/04/2025;1.214285714;1.3;1
P186256;14/04/2025;1.214285714;1.3;1
P186257;14/04/2025;1.214285714;1.3;1
PA 277 - 01;14/04/2025;1.3;1.3;
PA 277 - 02;14/04/2025;1;1;
PA 277 - 03;14/04/2025;1;;1
PA196-01-04;14/04/2025;1;;1
PA277 -01;14/04/2025;1;;1
PA277- 02;14/04/2025;1;;1
PT9003-01;14/04/2025;1.12987013;1;1.454545455
V101038;14/04/2025;1.214285714;1.3;1
V101039;14/04/2025;1.214285714;1.3;1
V101040;14/04/2025;1.214285714;1.3;1
V101041;14/04/2025;1.214285714;1.3;1
V101042;14/04/2025;1.214285714;1.3;1
V101043;14/04/2025;1.214285714;1.3;1
V101044;14/04/2025;1;;1
V147101;14/04/2025;1;1;1
V147102;14/04/2025;1;1;1
V147103;14/04/2025;1;1;1
V147104;14/04/2025;1.555555556;;1.555555556
V147105;14/04/2025;1.214285714;1.3;1
V147106;14/04/2025;1;1;1
V147107;14/04/2025;1.214285714;1.3;1
V163201;14/04/2025;1;1;1
V180401;14/04/2025;1;1;1
V180402;14/04/2025;1;1;1
V180403;14/04/2025;1;1;1
59571;13/04/2025;1.642857143;1.9;1
59572;13/04/2025;1.944805195;2.25;1.181818182
59573;13/04/2025;1.321428571;1.45;1
100138;13/04/2025;1;1;1
146916;13/04/2025;1.214285714;1.3;1
146917;13/04/2025;1.214285714;1.3;1
146918;13/04/2025;1.214285714;1.3;1
147400;13/04/2025;1.214285714;1.3;1
185466;13/04/2025;1.081632653;1;1.285714286
185519;13/04/2025;1.571428571;1.8;1
185634;13/04/2025;1.642857143;1.9;1
185635;13/04/2025;1.642857143;1.9;1
185636;13/04/2025;1.642857143;1.9;1
185765;13/04/2025;1.214285714;1.3;1
185766;13/04/2025;1.214285714;1.3;1
185767;13/04/2025;1.214285714;1.3;1
338118;13/04/2025;3.7;3.7;
359110;13/04/2025;1;1;1
359111;13/04/2025;1.214285714;1.3;1
364072;13/04/2025;1;1;1
364073;13/04/2025;1;1;1
364074;13/04/2025;1.214285714;1.3;1
364075;13/04/2025;1.214285714;1.3;1
364076;13/04/2025;3;3;
364077;13/04/2025;1.214285714;1.3;1
364078;13/04/2025;1.214285714;1.3;1
551873;13/04/2025;1;1;1
551874;13/04/2025;1;1;1
551875;13/04/2025;1;1;1
123157T;13/04/2025;1.081632653;1;1.285714286
123158T;13/04/2025;1;1;1
123159T;13/04/2025;1;1;1
123160T;13/04/2025;1;1;1
123161T;13/04/2025;1;1;1
132006T1;13/04/2025;1;1;1
146659T1;13/04/2025;1.214285714;1.3;1
146659T2;13/04/2025;1;1;1
146659T3;13/04/2025;1.214285714;1.3;1
146660T1;13/04/2025;1.214285714;1.3;1
146660T2;13/04/2025;1;1;1
146660T3;13/04/2025;1.025974026;1;1.090909091
147926T1;13/04/2025;1.214285714;1.3;1
149292T;13/04/2025;1.214285714;1.3;1
150700A/01;13/04/2025;1.214285714;1.3;1
150700A/02;13/04/2025;1.214285714;1.3;1
150700B/01;13/04/2025;1.214285714;1.3;1
160967T;13/04/2025;1;1;1
161159T2;13/04/2025;1;1;1
161566T;13/04/2025;1.207792208;1;1.727272727
161642T;13/04/2025;1.12987013;1;1.454545455
162031 T1;13/04/2025;1.3;;1.3
16625S;13/04/2025;1.292207792;1.3;1.272727273
16626S;13/04/2025;1.214285714;1.3;1
16627S;13/04/2025;1.474025974;1.3;1.909090909
16628S;13/04/2025;1;1;
16629S;13/04/2025;1.214285714;1.3;1
16630S;13/04/2025;1.292207792;1.3;1.272727273
16631S;13/04/2025;1.474025974;1.3;1.909090909
1ZBR60816;13/04/2025;1.214285714;1.3;1
1ZBR60817;13/04/2025;1.214285714;1.3;1
1ZBR60818;13/04/2025;1.214285714;1.3;1
230531-01;13/04/2025;3.05;3.05;
30N14081601;13/04/2025;1.214285714;1.3;1
30N14081602;13/04/2025;1.214285714;1.3;1
30N14081603;13/04/2025;1.214285714;1.3;1
5337PA196-02;13/04/2025;1.214285714;1.3;1
5337PA196-03;13/04/2025;1.214285714;1.3;1
5337PA196-04;13/04/2025;1.214285714;1.3;1
5337PA196-05;13/04/2025;1.214285714;1.3;1
5337PA196-06;13/04/2025;1;;1
6620 500;13/04/2025;1.214285714;1.3;1
6620 501;13/04/2025;1;1;1
6620 502;13/04/2025;1;;1
6620 503;13/04/2025;1;1;1
750005-01;13/04/2025;1.642857143;1.9;1
750006-01;13/04/2025;1;;1
750019-01;13/04/2025;1.321428571;1.45;1
760026-01;13/04/2025;1.428571429;1.6;1
760045-01;13/04/2025;1.214285714;1.3;1
760046-01;13/04/2025;1.214285714;1.3;1
760047-01;13/04/2025;1.214285714;1.3;1
770003-01;13/04/2025;1.285714286;1.4;1
770021-01;13/04/2025;1.214285714;1.3;1
770023-01;13/04/2025;1.214285714;1.3;1
770027-01;13/04/2025;1.214285714;1.3;1
770028-01;13/04/2025;1.295918367;1.3;1.285714286
B607398;13/04/2025;1;1;1
B608156;13/04/2025;1.103896104;1;1.363636364
B611544;13/04/2025;1;;1
B611545;13/04/2025;1;1;1
B615152;13/04/2025;1;1;1
B615153;13/04/2025;1;1;1
B93033;13/04/2025;1;1;1
D518290;13/04/2025;1;;1
D518291;13/04/2025;1.214285714;1.3;1
D518292;13/04/2025;1.214285714;1.3;1
D518293;13/04/2025;1.214285714;1.3;1
D518294;13/04/2025;1;;1
D518295;13/04/2025;1;;1
HST15082-1-1;13/04/2025;1.207792208;1;1.727272727
HST15082-1-2;13/04/2025;1.285714286;1;2
HST15082-1-3;13/04/2025;1.207792208;1;1.727272727
L-10228;13/04/2025;1.75;2.05;1
L-10802;13/04/2025;1.3;;1.3
L-10803;13/04/2025;1;;1
L-30108;13/04/2025;1;1;1
L-30155;13/04/2025;1;1;1
L-30157;13/04/2025;1;1;1
L-30158;13/04/2025;1.272108844;1;1.952380952
L-30229;13/04/2025;1.986394558;2;1.952380952
L-30230;13/04/2025;1;1;1
L-30249;13/04/2025;1;;1
L-30300;13/04/2025;1.5;1.5;
L-30306;13/04/2025;1;;1
L-30307;13/04/2025;1;;1
L-30330;13/04/2025;3.19047619;;3.19047619
L-30406;13/04/2025;1.233766234;1;1.818181818
L-30436;13/04/2025;1.25974026;1;1.909090909
L-30442;13/04/2025;1.103896104;1;1.363636364
L-30443;13/04/2025;1.081632653;1;1.285714286
L-30477;13/04/2025;1;1;1
L-30493;13/04/2025;1;1;1
L-30506;13/04/2025;1;1;1
L-30507;13/04/2025;1;1;1
LP-000471;13/04/2025;1.857142857;;1.857142857
LP-000472;13/04/2025;1;;1
LP-000473;13/04/2025;1.24025974;1.3;1.090909091
LP-000474;13/04/2025;1.266233766;1.3;1.181818182
LP-000475;13/04/2025;1.266233766;1.3;1.181818182
LP-000476;13/04/2025;1.5;1.3;2
LP-000584;13/04/2025;1.103896104;1;1.363636364
LP-000598;13/04/2025;1.103896104;1;1.363636364
P185848;13/04/2025;1;1;1
P186248;13/04/2025;1.214285714;1.3;1
P186249;13/04/2025;1.214285714;1.3;1
P186250;13/04/2025;1.214285714;1.3;1
P186254;13/04/2025;1;;1
P186255;13/04/2025;1.214285714;1.3;1
P186256;13/04/2025;1.214285714;1.3;1
P186257;13/04/2025;1.214285714;1.3;1
PA 277 - 01;13/04/2025;1.3;1.3;
PA 277 - 02;13/04/2025;1;1;
PA 277 - 03;13/04/2025;1;;1
PA196-01-04;13/04/2025;1;;1
PA277 -01;13/04/2025;1;;1
PA277- 02;13/04/2025;1;;1
PT9003-01;13/04/2025;1.12987013;1;1.454545455
V101038;13/04/2025;1.214285714;1.3;1
V101039;13/04/2025;1.214285714;1.3;1
V101040;13/04/2025;1.214285714;1.3;1
V101041;13/04/2025;1.214285714;1.3;1
V101042;13/04/2025;1.214285714;1.3;1
V101043;13/04/2025;1.214285714;1.3;1
V101044;13/04/2025;1;;1
V147101;13/04/2025;1;1;1
V147102;13/04/2025;1;1;1
V147103;13/04/2025;1;1;1
V147104;13/04/2025;1.555555556;;1.555555556
V147105;13/04/2025;1.214285714;1.3;1
V147106;13/04/2025;1;1;1
V147107;13/04/2025;1.214285714;1.3;1
V163201;13/04/2025;1;1;1
V180401;13/04/2025;1;1;1
V180402;13/04/2025;1;1;1
V180403;13/04/2025;1;1;1
59571;12/04/2025;1.642857143;1.9;1
59572;12/04/2025;1.944805195;2.25;1.181818182
59573;12/04/2025;1.321428571;1.45;1
100138;12/04/2025;1;1;1
146916;12/04/2025;1.214285714;1.3;1
146917;12/04/2025;1.214285714;1.3;1
146918;12/04/2025;1.214285714;1.3;1
147400;12/04/2025;1.214285714;1.3;1
185466;12/04/2025;1.081632653;1;1.285714286
185519;12/04/2025;1.571428571;1.8;1
185634;12/04/2025;1.642857143;1.9;1
185635;12/04/2025;1.642857143;1.9;1
185636;12/04/2025;1.642857143;1.9;1
185765;12/04/2025;1.214285714;1.3;1
185766;12/04/2025;1.214285714;1.3;1
185767;12/04/2025;1.214285714;1.3;1
338118;12/04/2025;3.7;3.7;
359110;12/04/2025;1;1;1
359111;12/04/2025;1.214285714;1.3;1
364072;12/04/2025;1;1;1
364073;12/04/2025;1;1;1
364074;12/04/2025;1.214285714;1.3;1
364075;12/04/2025;1.214285714;1.3;1
364076;12/04/2025;3;3;
364077;12/04/2025;1.214285714;1.3;1
364078;12/04/2025;1.214285714;1.3;1
551873;12/04/2025;1;1;1
551874;12/04/2025;1;1;1
551875;12/04/2025;1;1;1
123157T;12/04/2025;1.081632653;1;1.285714286
123158T;12/04/2025;1;1;1
123159T;12/04/2025;1;1;1
123160T;12/04/2025;1;1;1
123161T;12/04/2025;1;1;1
132006T1;12/04/2025;1;1;1
146659T1;12/04/2025;1.214285714;1.3;1
146659T2;12/04/2025;1;1;1
146659T3;12/04/2025;1.214285714;1.3;1
146660T1;12/04/2025;1.214285714;1.3;1
146660T2;12/04/2025;1;1;1
146660T3;12/04/2025;1.025974026;1;1.090909091
147926T1;12/04/2025;1.214285714;1.3;1
149292T;12/04/2025;1.214285714;1.3;1
150700A/01;12/04/2025;1.214285714;1.3;1
150700A/02;12/04/2025;1.214285714;1.3;1
150700B/01;12/04/2025;1.214285714;1.3;1
160967T;12/04/2025;1;1;1
161159T2;12/04/2025;1;1;1
161566T;12/04/2025;1.207792208;1;1.727272727
161642T;12/04/2025;1.12987013;1;1.454545455
162031 T1;12/04/2025;1.3;;1.3
16625S;12/04/2025;1.292207792;1.3;1.272727273
16626S;12/04/2025;1.214285714;1.3;1
16627S;12/04/2025;1.474025974;1.3;1.909090909
16628S;12/04/2025;1;1;
16629S;12/04/2025;1.214285714;1.3;1
16630S;12/04/2025;1.292207792;1.3;1.272727273
16631S;12/04/2025;1.474025974;1.3;1.909090909
1ZBR60816;12/04/2025;1.214285714;1.3;1
1ZBR60817;12/04/2025;1.214285714;1.3;1
1ZBR60818;12/04/2025;1.214285714;1.3;1
230531-01;12/04/2025;3.05;3.05;
30N14081601;12/04/2025;1.214285714;1.3;1
30N14081602;12/04/2025;1.214285714;1.3;1
30N14081603;12/04/2025;1.214285714;1.3;1
5337PA196-02;12/04/2025;1.214285714;1.3;1
5337PA196-03;12/04/2025;1.214285714;1.3;1
5337PA196-04;12/04/2025;1.214285714;1.3;1
5337PA196-05;12/04/2025;1.214285714;1.3;1
5337PA196-06;12/04/2025;1;;1
6620 500;12/04/2025;1.214285714;1.3;1
6620 501;12/04/2025;1;1;1
6620 502;12/04/2025;1;;1
6620 503;12/04/2025;1;1;1
750005-01;12/04/2025;1.642857143;1.9;1
750006-01;12/04/2025;1;;1
750019-01;12/04/2025;1.321428571;1.45;1
760026-01;12/04/2025;1.428571429;1.6;1
760045-01;12/04/2025;1.214285714;1.3;1
760046-01;12/04/2025;1.214285714;1.3;1
760047-01;12/04/2025;1.214285714;1.3;1
770003-01;12/04/2025;1.285714286;1.4;1
770021-01;12/04/2025;1.214285714;1.3;1
770023-01;12/04/2025;1.214285714;1.3;1
770027-01;12/04/2025;1.214285714;1.3;1
770028-01;12/04/2025;1.295918367;1.3;1.285714286
B607398;12/04/2025;1;1;1
B608156;12/04/2025;1.103896104;1;1.363636364
B611544;12/04/2025;1;;1
B611545;12/04/2025;1;1;1
B615152;12/04/2025;1;1;1
B615153;12/04/2025;1;1;1
B93033;12/04/2025;1;1;1
D518290;12/04/2025;1;;1
D518291;12/04/2025;1.214285714;1.3;1
D518292;12/04/2025;1.214285714;1.3;1
D518293;12/04/2025;1.214285714;1.3;1
D518294;12/04/2025;1;;1
D518295;12/04/2025;1;;1
HST15082-1-1;12/04/2025;1.207792208;1;1.727272727
HST15082-1-2;12/04/2025;1.285714286;1;2
HST15082-1-3;12/04/2025;1.207792208;1;1.727272727
L-10228;12/04/2025;1.75;2.05;1
L-10802;12/04/2025;1.3;;1.3
L-10803;12/04/2025;1;;1
L-30108;12/04/2025;1;1;1
L-30155;12/04/2025;1;1;1
L-30157;12/04/2025;1;1;1
L-30158;12/04/2025;1.272108844;1;1.952380952
L-30229;12/04/2025;1.986394558;2;1.952380952
L-30230;12/04/2025;1;1;1
L-30249;12/04/2025;1;;1
L-30300;12/04/2025;1.5;1.5;
L-30306;12/04/2025;1;;1
L-30307;12/04/2025;1;;1
L-30330;12/04/2025;3.19047619;;3.19047619
L-30406;12/04/2025;1.233766234;1;1.818181818
L-30436;12/04/2025;1.25974026;1;1.909090909
L-30442;12/04/2025;1.103896104;1;1.363636364
L-30443;12/04/2025;1.081632653;1;1.285714286
L-30477;12/04/2025;1;1;1
L-30493;12/04/2025;1;1;1
L-30506;12/04/2025;1;1;1
L-30507;12/04/2025;1;1;1
LP-000471;12/04/2025;1.857142857;;1.857142857
LP-000472;12/04/2025;1;;1
LP-000473;12/04/2025;1.24025974;1.3;1.090909091
LP-000474;12/04/2025;1.266233766;1.3;1.181818182
LP-000475;12/04/2025;1.266233766;1.3;1.181818182
LP-000476;12/04/2025;1.5;1.3;2
LP-000584;12/04/2025;1.103896104;1;1.363636364
LP-000598;12/04/2025;1.103896104;1;1.363636364
P185848;12/04/2025;1;1;1
P186248;12/04/2025;1.214285714;1.3;1
P186249;12/04/2025;1.214285714;1.3;1
P186250;12/04/2025;1.214285714;1.3;1
P186254;12/04/2025;1;;1
P186255;12/04/2025;1.214285714;1.3;1
P186256;12/04/2025;1.214285714;1.3;1
P186257;12/04/2025;1.214285714;1.3;1
PA 277 - 01;12/04/2025;1.3;1.3;
PA 277 - 02;12/04/2025;1;1;
PA 277 - 03;12/04/2025;1;;1
PA196-01-04;12/04/2025;1;;1
PA277 -01;12/04/2025;1;;1
PA277- 02;12/04/2025;1;;1
PT9003-01;12/04/2025;1.12987013;1;1.454545455
V101038;12/04/2025;1.214285714;1.3;1
V101039;12/04/2025;1.214285714;1.3;1
V101040;12/04/2025;1.214285714;1.3;1
V101041;12/04/2025;1.214285714;1.3;1
V101042;12/04/2025;1.214285714;1.3;1
V101043;12/04/2025;1.214285714;1.3;1
V101044;12/04/2025;1;;1
V147101;12/04/2025;1;1;1
V147102;12/04/2025;1;1;1
V147103;12/04/2025;1;1;1
V147104;12/04/2025;1.555555556;;1.555555556
V147105;12/04/2025;1.214285714;1.3;1
V147106;12/04/2025;1;1;1
V147107;12/04/2025;1.214285714;1.3;1
V163201;12/04/2025;1;1;1
V180401;12/04/2025;1;1;1
V180402;12/04/2025;1;1;1
V180403;12/04/2025;1;1;1
59571;11/04/2025;1.642857143;1.9;1
59572;11/04/2025;1.944805195;2.25;1.181818182
59573;11/04/2025;1.321428571;1.45;1
100138;11/04/2025;1;1;1
146916;11/04/2025;1.214285714;1.3;1
146917;11/04/2025;1.214285714;1.3;1
146918;11/04/2025;1.214285714;1.3;1
147400;11/04/2025;1.214285714;1.3;1
185466;11/04/2025;1.081632653;1;1.285714286
185519;11/04/2025;1.571428571;1.8;1
185634;11/04/2025;1.642857143;1.9;1
185635;11/04/2025;1.642857143;1.9;1
185636;11/04/2025;1.642857143;1.9;1
185765;11/04/2025;1.214285714;1.3;1
185766;11/04/2025;1.214285714;1.3;1
185767;11/04/2025;1.214285714;1.3;1
338118;11/04/2025;3.7;3.7;
359110;11/04/2025;1;1;1
359111;11/04/2025;1.214285714;1.3;1
364072;11/04/2025;1;1;1
364073;11/04/2025;1;1;1
364074;11/04/2025;1.214285714;1.3;1
364075;11/04/2025;1.214285714;1.3;1
364076;11/04/2025;3;3;
364077;11/04/2025;1.214285714;1.3;1
364078;11/04/2025;1.214285714;1.3;1
551873;11/04/2025;1;1;1
551874;11/04/2025;1;1;1
551875;11/04/2025;1;1;1
123157T;11/04/2025;1.081632653;1;1.285714286
123158T;11/04/2025;1;1;1
123159T;11/04/2025;1;1;1
123160T;11/04/2025;1;1;1
123161T;11/04/2025;1;1;1
132006T1;11/04/2025;1;1;1
146659T1;11/04/2025;1.214285714;1.3;1
146659T2;11/04/2025;1;1;1
146659T3;11/04/2025;1.214285714;1.3;1
146660T1;11/04/2025;1.214285714;1.3;1
146660T2;11/04/2025;1;1;1
146660T3;11/04/2025;1.025974026;1;1.090909091
147926T1;11/04/2025;1.214285714;1.3;1
149292T;11/04/2025;1.214285714;1.3;1
150700A/01;11/04/2025;1.214285714;1.3;1
150700A/02;11/04/2025;1.214285714;1.3;1
150700B/01;11/04/2025;1.214285714;1.3;1
160967T;11/04/2025;1;1;1
161159T2;11/04/2025;1;1;1
161566T;11/04/2025;1.207792208;1;1.727272727
161642T;11/04/2025;1.12987013;1;1.454545455
162031 T1;11/04/2025;1.3;;1.3
16625S;11/04/2025;1.292207792;1.3;1.272727273
16626S;11/04/2025;1.214285714;1.3;1
16627S;11/04/2025;1.474025974;1.3;1.909090909
16628S;11/04/2025;1;1;
16629S;11/04/2025;1.214285714;1.3;1
16630S;11/04/2025;1.292207792;1.3;1.272727273
16631S;11/04/2025;1.474025974;1.3;1.909090909
1ZBR60816;11/04/2025;1.214285714;1.3;1
1ZBR60817;11/04/2025;1.214285714;1.3;1
1ZBR60818;11/04/2025;1.214285714;1.3;1
230531-01;11/04/2025;3.05;3.05;
30N14081601;11/04/2025;1.214285714;1.3;1
30N14081602;11/04/2025;1.214285714;1.3;1
30N14081603;11/04/2025;1.214285714;1.3;1
5337PA196-02;11/04/2025;1.214285714;1.3;1
5337PA196-03;11/04/2025;1.214285714;1.3;1
5337PA196-04;11/04/2025;1.214285714;1.3;1
5337PA196-05;11/04/2025;1.214285714;1.3;1
5337PA196-06;11/04/2025;1;;1
6620 500;11/04/2025;1.214285714;1.3;1
6620 501;11/04/2025;1;1;1
6620 502;11/04/2025;1;;1
6620 503;11/04/2025;1;1;1
750005-01;11/04/2025;1.642857143;1.9;1
750006-01;11/04/2025;1;;1
750019-01;11/04/2025;1.321428571;1.45;1
760026-01;11/04/2025;1.428571429;1.6;1
760045-01;11/04/2025;1.214285714;1.3;1
760046-01;11/04/2025;1.214285714;1.3;1
760047-01;11/04/2025;1.214285714;1.3;1
770003-01;11/04/2025;1.285714286;1.4;1
770021-01;11/04/2025;1.214285714;1.3;1
770023-01;11/04/2025;1.214285714;1.3;1
770027-01;11/04/2025;1.214285714;1.3;1
770028-01;11/04/2025;1.295918367;1.3;1.285714286
B607398;11/04/2025;1;1;1
B608156;11/04/2025;1.103896104;1;1.363636364
B611544;11/04/2025;1;;1
B611545;11/04/2025;1;1;1
B615152;11/04/2025;1;1;1
B615153;11/04/2025;1;1;1
B93033;11/04/2025;1;1;1
D518290;11/04/2025;1;;1
D518291;11/04/2025;1.214285714;1.3;1
D518292;11/04/2025;1.214285714;1.3;1
D518293;11/04/2025;1.214285714;1.3;1
D518294;11/04/2025;1;;1
D518295;11/04/2025;1;;1
HST15082-1-1;11/04/2025;1.207792208;1;1.727272727
HST15082-1-2;11/04/2025;1.285714286;1;2
HST15082-1-3;11/04/2025;1.207792208;1;1.727272727
L-10228;11/04/2025;1.75;2.05;1
L-10802;11/04/2025;1.3;;1.3
L-10803;11/04/2025;1;;1
L-30108;11/04/2025;1;1;1
L-30155;11/04/2025;1;1;1
L-30157;11/04/2025;1;1;1
L-30158;11/04/2025;1.272108844;1;1.952380952
L-30229;11/04/2025;1.986394558;2;1.952380952
L-30230;11/04/2025;1;1;1
L-30249;11/04/2025;1;;1
L-30300;11/04/2025;1.5;1.5;
L-30306;11/04/2025;1;;1
L-30307;11/04/2025;1;;1
L-30330;11/04/2025;3.19047619;;3.19047619
L-30406;11/04/2025;1.233766234;1;1.818181818
L-30436;11/04/2025;1.25974026;1;1.909090909
L-30442;11/04/2025;1.103896104;1;1.363636364
L-30443;11/04/2025;1.081632653;1;1.285714286
L-30477;11/04/2025;1;1;1
L-30493;11/04/2025;1;1;1
L-30506;11/04/2025;1;1;1
L-30507;11/04/2025;1;1;1
LP-000471;11/04/2025;1.857142857;;1.857142857
LP-000472;11/04/2025;1;;1
LP-000473;11/04/2025;1.24025974;1.3;1.090909091
LP-000474;11/04/2025;1.266233766;1.3;1.181818182
LP-000475;11/04/2025;1.266233766;1.3;1.181818182
LP-000476;11/04/2025;1.5;1.3;2
LP-000584;11/04/2025;1.103896104;1;1.363636364
LP-000598;11/04/2025;1.103896104;1;1.363636364
P185848;11/04/2025;1;1;1
P186248;11/04/2025;1.214285714;1.3;1
P186249;11/04/2025;1.214285714;1.3;1
P186250;11/04/2025;1.214285714;1.3;1
P186254;11/04/2025;1;;1
P186255;11/04/2025;1.214285714;1.3;1
P186256;11/04/2025;1.214285714;1.3;1
P186257;11/04/2025;1.214285714;1.3;1
PA 277 - 01;11/04/2025;1.3;1.3;
PA 277 - 02;11/04/2025;1;1;
PA 277 - 03;11/04/2025;1;;1
PA196-01-04;11/04/2025;1;;1
PA277 -01;11/04/2025;1;;1
PA277- 02;11/04/2025;1;;1
PT9003-01;11/04/2025;1.12987013;1;1.454545455
V101038;11/04/2025;1.214285714;1.3;1
V101039;11/04/2025;1.214285714;1.3;1
V101040;11/04/2025;1.214285714;1.3;1
V101041;11/04/2025;1.214285714;1.3;1
V101042;11/04/2025;1.214285714;1.3;1
V101043;11/04/2025;1.214285714;1.3;1
V101044;11/04/2025;1;;1
V147101;11/04/2025;1;1;1
V147102;11/04/2025;1;1;1
V147103;11/04/2025;1;1;1
V147104;11/04/2025;1.555555556;;1.555555556
V147105;11/04/2025;1.214285714;1.3;1
V147106;11/04/2025;1;1;1
V147107;11/04/2025;1.214285714;1.3;1
V163201;11/04/2025;1;1;1
V180401;11/04/2025;1;1;1
V180402;11/04/2025;1;1;1
V180403;11/04/2025;1;1;1
59571;10/04/2025;1.642857143;1.9;1
59572;10/04/2025;1.944805195;2.25;1.181818182
59573;10/04/2025;1.321428571;1.45;1
100138;10/04/2025;1;1;1
146916;10/04/2025;1.214285714;1.3;1
146917;10/04/2025;1.214285714;1.3;1
146918;10/04/2025;1.214285714;1.3;1
147400;10/04/2025;1.214285714;1.3;1
185466;10/04/2025;1.081632653;1;1.285714286
185519;10/04/2025;1.571428571;1.8;1
185634;10/04/2025;1.642857143;1.9;1
185635;10/04/2025;1.642857143;1.9;1
185636;10/04/2025;1.642857143;1.9;1
185765;10/04/2025;1.214285714;1.3;1
185766;10/04/2025;1.214285714;1.3;1
185767;10/04/2025;1.214285714;1.3;1
338118;10/04/2025;3.7;3.7;
359110;10/04/2025;1;1;1
359111;10/04/2025;1.214285714;1.3;1
364072;10/04/2025;1;1;1
364073;10/04/2025;1;1;1
364074;10/04/2025;1.214285714;1.3;1
364075;10/04/2025;1.214285714;1.3;1
364076;10/04/2025;3;3;
364077;10/04/2025;1.214285714;1.3;1
364078;10/04/2025;1.214285714;1.3;1
551873;10/04/2025;1;1;1
551874;10/04/2025;1;1;1
551875;10/04/2025;1;1;1
123157T;10/04/2025;1.081632653;1;1.285714286
123158T;10/04/2025;1;1;1
123159T;10/04/2025;1;1;1
123160T;10/04/2025;1;1;1
123161T;10/04/2025;1;1;1
132006T1;10/04/2025;1;1;1
146659T1;10/04/2025;1.214285714;1.3;1
146659T2;10/04/2025;1;1;1
146659T3;10/04/2025;1.214285714;1.3;1
146660T1;10/04/2025;1.214285714;1.3;1
146660T2;10/04/2025;1;1;1
146660T3;10/04/2025;1.025974026;1;1.090909091
147926T1;10/04/2025;1.214285714;1.3;1
149292T;10/04/2025;1.214285714;1.3;1
150700A/01;10/04/2025;1.214285714;1.3;1
150700A/02;10/04/2025;1.214285714;1.3;1
150700B/01;10/04/2025;1.214285714;1.3;1
160967T;10/04/2025;1;1;1
161159T2;10/04/2025;1;1;1
